WMO Region;Country;Station;Latitude;Longitude;Elevation;WMO Index
Europe;Netherlands;LICHTEILAND GOEREE;51.9258333333;3.67;22;0-20000-0-06320
Europe;France;ABBEVILLE;50.1361111111;1.8338888889;67;0-20000-0-07005
Europe;Norway;KARASJOK;69.4633333333;25.5022222222;131;0-20000-0-01065
Europe;Denmark;KLAKSVIK HELIPORT;62.2177777778;-6.5766666667;80.16;0-20000-0-06013
Europe;Netherlands;EURO PLATFORM;51.9977777778;3.275;19;0-20000-0-06321
Europe;Switzerland;ST. GALLEN;47.4255555556;9.3986111111;775.66;0-20000-0-06681
Europe;France;POINTE DE SOCOA;43.3944444444;-1.6863888889;21;0-20000-0-07600
Europe;Spain;GRANADA/AEROPUERTO;37.1897222222;-3.7894444444;567;0-20000-0-08419
Europe;Czech Republic;LIBEREC;50.7697222222;15.0238888889;397.72;0-20000-0-11603
Europe;Norway;HONNINGSVAG AP;71.0105555556;25.9780555556;14;0-20000-0-01068
Europe;Norway;KRISTIANSUND AP;63.1094444444;7.8158333333;62.17;0-20000-0-01223
Europe;Greenland;MITTARFIK NARSARSUAQ (4270-1);61.1666666667;-45.4166666667;null;0-20001-0-04270
Europe;Italy;RADAR Concordia Sagitta;45.695;12.7866666667;15;
Europe;United Kingdom (the);RADAR Crug-y-gorllwyn;51.9797222222;-4.44;327;0-20000-0-03601
Europe;Iceland;RADAR Fljótsdalsheiði;65.0277777778;-15.0380555556;693;
Europe;Macedonia (the former Yugoslav Republic of);RADAR Guriste, MRL-5;41.8986111111;21.8358333333;846;
Europe;United Kingdom (the);RADAR Hill of Dudwick;57.4297222222;-2.04;177;0-20000-0-03086
Europe;Iceland;RADAR Huginn Mobil Radar;63.7755555556;-19.9894444444;null;
Europe;Italy;RADAR Istrana;45.6883333333;12.0816666667;42;
Europe;Slovakia;RADAR Kojšovská hoľa;48.7825;20.9872222222;1234;
Europe;Moldova (the Republic of);RADAR Kornesti, MRL-5;46.4927777778;28.7461111111;241;
Europe;Sweden;RADAR Leksand / 2430;60.7227777778;14.88;458;0-20000-0-2430
Europe;Slovakia;RADAR Malý javorník;48.2555555556;17.1527777778;584;
Europe;Italy;RADAR Monte Rasu;40.4225;9.0052777778;1259;
Europe;Italy;RADAR Monte ll Monte;41.9394444444;14.6238888889;692;
Europe;Poland;RADAR Pastewnik;50.8925;16.0394444444;667;0-20000-0-12554
Europe;Moldova (the Republic of);RADAR Soroki, MRL-5;48.1213888889;28.0708333333;348;
Europe;Sweden;RADAR Östersund / 2200;63.2958333333;14.7619444444;465;0-20000-0-2200
Europe;Spain;RADAR 8308;39.3808333333;-2.7861111111;117;0-20000-0-8308
Europe;Finland;RADAR Anjalankoski;60.9038888889;27.1080555556;101;
Europe;Israel;Nevatim;31.205;34.9227;350;0-376-0-568
Europe;Israel;En Gedi;31.42;35.3871;-415;0-376-0-564
Europe;Israel;Kefar Blum;33.1716;35.6133;75;0-376-0-604
Europe;Israel;Ariel;32.1056;35.2114;685;0-376-0-639
Europe;Switzerland;SIMPLON-DORF;46.196827777;8.05634166;1465;0-20000-0-06654
Europe;Greece;Konitsa;40.0463;20.7381;465;16628
Europe;Slovakia;MALÝ JAVORNÍK;48.255747;17.152555;575;0-20000-0-11812
Europe;France;MONT-COLOMBIS RADAR;44.49611;6.22027;1724;0-20000-0-07578
Europe;Israel;En Hahoresh;32.3877;34.9376;15;0-376-0-634
Europe;Israel;Harashim;32.956;35.3287;830;0-376-0-506
Europe;Israel;Elon;33.0653;35.2173;300;0-376-0-607
Europe;Italy;University of Salento;40.3349;18.1114;30;0-20008-0-SAL
Europe;Portugal;Faro;37.0166664124;-7.9666671753;8;0-20008-0-FAR
Europe;Slovenia;Kovk;46.0699996948;15.0600004196;600;0-20008-0-KVK
Europe;Lithuania;Preila;55.37611111;21.03055556;5;0-20008-0-PLA
Europe;Spain;O Saviñao ;42.634722;-7.704722;506;0-20008-0-OSV
Europe;Netherlands;De Bilt;52.0999984741;5.1833333969;2;0-20008-0-DBT
Europe;Russian Federation;Shepeljovo;59.9666671753;29.1166667938;4;0-20008-0-SHP
Europe;Sweden;Hoburg;56.9199981689;18.1499996185;58;0-20008-0-HOB
Europe;United States (the);Ocean Station Charlie;54;-35;null;0-20008-0-STC
Europe;Belgium;Offagne;49.8833351135;5.1999998093;420;0-20008-0-OFF
Europe;United Kingdom (the);Aldergrove;54.6500015259;-6.2170000076;72;0-20008-0-ALD
Europe;Spain;Montseny;41.779503;2.357893;700;0-20008-0-MSY
Europe;Bulgaria;Burugas;42.4666671753;27.4666671753;16;0-20008-0-BUR
Europe;United Kingdom (the);High Muffles;54.3300018311;-0.8000000119;267;0-20008-0-HMS
Europe;France;Magny-les-Hameaux;48.7299995422;2.0699999332;165;0-20008-0-MLH
Europe;Slovakia;Starina;49.0421981812;22.2597007751;345;0-20008-0-STA
Europe;Italy;Lampedusa;35.5182;12.6305;45;0-20008-0-LMP
Europe;France;Haute Provence;43.9166679382;5.75;580;0-20008-0-OHP
Europe;Spain;Peñausende;41.238889;-5.8975;985;0-20008-0-PNS
Europe;Germany;Aukrug;54.0666656494;9.7833337784;15;0-20008-0-DAU
Europe;United Kingdom (the);Barcomb Mills;50.9199981689;0.0500000007;10;0-20008-0-BAH
Europe;Malta;Dwejra Point;36.0499992371;14.1800003052;30;0-20008-0-GOZ
Europe;Latvia;Zoseni;57.1351;25.9056;183;0-20008-0-ZSN
Europe;Norway;Zeppelin Mountain (Ny Ålesund);78.906688;11.889342;475;0-20008-0-ZEP
Europe;Portugal;Lisboa;38.7666664124;-9.1333332062;105;0-20008-0-LIS
Europe;Germany;Berlin-Tempelhof;52.4700012207;13.4300003052;50;0-20008-0-BRL
Europe;Norway;Osen;61.25;11.779999733;440;0-20008-0-OSN
Europe;France;Villeneuve d'Ascq;50.6500015259;3.0799999237;70;0-20008-0-VDA
Europe;United Kingdom (the);Ridge Hill;51.9975585938;-2.5400300026;204;0-20008-0-RGL
Europe;Switzerland;Davos;46.813324;9.844385;1590;0-20008-0-DAV
Europe;Belgium;Uccle;50.7979011536;4.3587598801;100;0-20008-0-RMI
Europe;Ireland;Valentia;51.9379997253;-10.248000145;14;0-20008-0-VTO
Europe;Spain;University of Granada-GFAT;37.1640014648;-3.6050000191;680;0-20008-0-UGR
Europe;Russian Federation;Mt. Elbrus;43.3199996948;42.4700012207;2100;0-20008-0-ELB
Europe;Croatia;Zagreb-Cric;45.8166656494;15.9833335876;157;0-20008-0-ZBC
Europe;Norway;Svanvik;69.4499969482;30.0333328247;30;0-20008-0-SVV
Europe;Italy;Monte Curcio;39.315972;16.42325;1796;0-20008-0-CUR
Europe;Germany;Schauinsland;47.9000015259;7.9166665077;1205;0-20008-0-SSL
Europe;Slovakia;Chopok;48.9666671753;19.6000003815;2008;0-20008-0-CHO
Europe;Germany;Starnberg;48.0166664124;11.3500003815;729;0-20008-0-DST
Europe;Latvia;Aluksne;57.4396;27.0354;197;0-20008-0-ALK
Europe;Sweden;Aspvreten;58.8057833;17.3883667;20;0-20008-0-APT
Europe;Sweden;Uppsala;59.8499984741;17.5200004578;15;0-20008-0-UPS
Europe;Spain;El Arenosillo;37.1040000916;-6.7342000008;41;0-20008-0-ARN
Europe;United Kingdom (the);Prestwick;55.5;-4.6100001335;null;0-20008-0-PWK
Europe;Germany;Murnauer Moos;47.6500015259;11.1999998093;622;0-20008-0-DMU
Europe;Spain;Logroño;42.4500007629;-2.5;370;0-20008-0-LOG
Europe;Germany;Öhringen;49.2333335876;9.4333333969;283;0-20008-0-DOE
Europe;Iceland;Reykjavik;64.1333312988;-21.8999996185;52;0-20008-0-RKV
Europe;Norway;VEIHOLMEN;63.5277777778;7.9466666667;5;0-20000-0-01225
Europe;Sweden;MALMO-STURUP;55.5230555556;13.3788888889;72;0-20000-0-02636
Europe;Russian Federation;SEMENOV;56.7333333333;44.5166666667;117.9;0-20000-0-27462
Europe;Austria;BRUCK/MUR;47.4055555555;15.2497222222;481.6;0-20000-0-11175
Europe;Croatia;BJELOVAR;45.9097222222;16.8694444444;141;0-20000-0-14253
Europe;Romania;BISOCA;45.5489008949;26.710345849;850;0-20000-0-15285
Europe;Turkey;KARS;40.55;43.0833333333;1794;0-20000-0-17098
Europe;Russian Federation;VLADIMIR;56.1166666667;40.35;167;0-20000-0-27532
Europe;Italy;MESSINA;38.1997222222;15.5488888889;50.5;0-20000-0-16420
Europe;Sweden;GUNNARN;65.0094444444;17.6994444444;275.4;0-20000-0-02126
Europe;Iceland;REYKHOLAR;65.44812;-22.19975;27;0-20000-0-04025
Europe;Portugal;CORVO (ACORES);39.67081;-31.11264;18;0-20000-0-08502
Europe;Austria;MOENICHKIRCHEN;47.5111111111;16.0333333333;990.7;0-20000-0-11185
Europe;Czech Republic;LUKA;49.6522222222;16.9533333333;510;0-20000-0-11710
Europe;Hungary;DEBRECEN;47.4833333333;21.6;108;0-20000-0-12882
Europe;Romania;PETROSANI;45.4062949265;23.3767010607;607;0-20000-0-15296
Europe;France;REIMS-PRUNAY;49.2097222222;4.1552777778;95;0-20000-0-07072
Europe;Italy;CASALE MONFERRATO;45.1127777778;8.4536111111;119;0-20000-0-16068
Europe;Norway;OKSOY LH;58.0730555556;8.0530555556;9;0-20000-0-01448
Europe;Sweden;HOGFJALLSHOTELLET;61.1580555556;13.1138888889;744;0-20000-0-02311
Europe;Finland;KEMI-TORNIO AIRPORT;65.7836111111;24.5794444444;19;0-20000-0-02864
Europe;Switzerland;GENEVE-COINTRIN;46.2475;6.1277777778;412.31;0-20000-0-06700
Europe;Germany;KAISERSBACH-CRONHUETTE;48.9169444444;9.6872222222;488.67;0-20000-0-10747
Europe;Czech Republic;DUKOVANY;49.0955555556;16.1344444444;400.15;0-20000-0-11693
Europe;Hungary;POROSZLO;47.65;20.6333333333;91;0-20000-0-12866
Europe;Norway;VALLE;59.2016666667;7.5327777778;302;0-20000-0-01444
Europe;Finland;KOKAR BOGSKAR;59.5055555556;20.3555555556;4;0-20000-0-02979
Europe;United Kingdom (the);LYNEHAM;51.5030555556;-1.9922222222;156.4;0-20000-0-03740
Europe;France;EVREUX-HUEST;49.025;1.2216666667;141;0-20000-0-07038
Europe;Germany;BOIZENBURG;53.391084;10.687761;45;0-20000-0-10249
Europe;Turkey;ERZINCAN;39.7;39.5166666667;1153;0-20000-0-17092
Europe;Azerbaijan;NEFTCHALA;39.4;49.25;-25;0-20000-0-37925
